rank,song_id,title,singers,album,date,genre,creator,lyric,singer_id,debut,singer_type,singer_gender,company,bthday
8,2036561,"사랑은 언제나 그 자리에",해바라기,"89 해바라기 (사랑으로 / 사랑의 진실 / 나는 자유인인가)",1989.12.01,Folk,이주호,"우리 모두가 잃어가는 많은 것들 우리 모두가 사랑하는 많은 사람들 많은 시간들 바람만 불어도 고개를 돌리는 우리 이리로 저리로 갈대처럼 색바랜 모습으로 하나는 모르면서 둘을 알려고 애쓰며 살지 그러나 사랑할 수 있는 마음은 언제나 그 자리에 사랑은 사랑할 수 있는 마음을 변함없이 그 자리에 사랑은 사랑할 수 있는 마음은 언제나 그 자리에 바람만 불어도 고개를 돌리는 우리 이리로 저리로 갈대처럼 색바랜 모습으로 하나는 모르면서 둘을 알려고 애쓰며 살지 그러나 사랑할 수 있는 마음은 언제나 그 자리에 사랑은 사랑할 수 있는 마음을 변함없이 그 자리에 사랑은 사랑할 수 있는 마음은 언제나 그 자리에 우린 모든 걸 사랑해 우린 모든 걸 사랑해",101012,1977.04,그룹,남성,,
6,2216560,불씨,신형원,"신형원의 모든 것 1",1988.08.01,Folk,한돌,"그 누가 나를 사랑한다고 해도 이젠 사랑의 불꽃 태울 수 없네 슬픈 내사랑 바람에 흩날리더니 뜨거운 눈물 속으로 사라져버렸네 텅빈 내 가슴에 재만 남았네 불씨야 불씨야 다시 피어라 끝내 불씨는 꺼져 꺼져 버렸네 이젠 사랑의 불꽃 태울수 없네",2020,1982,솔로,여성,,1958.02.15
6,2228307,"소나기는 왜 내리나요",최헌,"골든 베스트",1988.01.01,"Adult Contemporary",안치행,"당신을 보넸는데 하늘은 왜 우는가요  내 가슴 터지는데 소나기는 왜 내리나요  갈곳도 없으면서 가야만 하는 나는  굽이 굽이 쉬어가는 나그네 신세가 되었네  당신이 떠났는데 내가왜 왜 우는가요  싫다고 돌아 섰는데 나는왜 왜 우는가요  미련도 많다마는 후회도 많다 마는  지는 해를 바라보는 나그네 신세가 되었네  당신을 보넸느데 하늘은 왜 우는가요  내가슴터지느데 소나기는 왜 내리나요  갈곳도 업으면서 가야만하는 나는 미련두고  돌아서는 나그네 신세가 되었네",1169,1977,솔로,남성,,1948.03.12
10,2335684,"내게 남은 사랑을 드릴께요",장혜리,"내게 남은 사랑을 드릴께요 / 추억의 발라드",1989.05.01,Ballad,함경문,"스치는 바람결에 사랑 노래 들려요 내 곁에서 떠나 버렸던 그립던 사랑의 노래 들려와 내 맘은 떨려요 어둠이 지나가고 내일이 찾아오면 애태웠던 지난 날들이 내게로 살며시 다시 다가와 줄 것만 같아요 이제는 울지 않을래 이별은 너무 아파요 다시 떠난다해도 내게 남은 사랑을 드릴께요 기억하지는 않아도 지워지지가 않아요 슬픔 뒤 밀려드는 그리움 세월이 변한다해도 언제까지나 그대로 내곁에 머물러줘요  어둠이 지나가고 내일이 찾아오면 애태웠던 지난 날들이 내게로 살며시 다시 다가와 줄 것만 같아요 이제는 울지 않을래 이별은 너무 아파요 다시 떠난다해도 내게 남은 사랑을 드릴께요 기억하지는 않아도 지워지지가 않아요 슬픔 뒤 밀려드는 그리움 세월이 변한다해도 언제까지나 그대로 내곁에 머물러줘요",9355,1986,솔로,여성,,1963.01.16
8,2346659,이별이래,유열,"1987 유열",1987.06.01,Ballad,박건호,"조용한 그대의 눈동자",1022,1986.12,솔로,남성,유열컴퍼니,1961.01.12
9,2346661,가을비,유열,"1987 유열",1987.06.01,Ballad,박건호,"비가 오는데 끝없이 창문을 적시는데 내곁을 떠난 그대는 어디서 무얼하나 그리운 사람아 비가 내리던 어느 가을날 슬피 울며 떠나버린 그대 그 뒷모습을 하염없이 바라보다 난 모든것을 단념하고 돌아섰지만 수많은 세월이 흐른뒤에도 나는 그대를 이토록 못잊어 빗줄기를 바라보며 다시 한번 흐느껴 우네 수많은 세월이 흐른 뒤에도 나는 그대를 이토록 못잊어 빗줄기를 바라보며 지난 그 시절로 가고 있네 코밑 적시는 하얀 빗줄기 눈물속에 떠오르는 그대 그 달콤했던 속삭임을 들으면서 내 삶의 길은 그 언제나 외로웠어라 수많은 세월이 흐른뒤에도 나는 그대를 이토록 못잊어 빗줄기를 바라보며 다시 한번 흐느껴 우네 수많은 세월이 흐른뒤에도 우리 사랑은 지울 수 없기에 방황하는 내 마음은 그대 숨소리를 느끼며 그대 숨소리를 느끼며 지난 그시절로 가고 있네",1022,1986.12,솔로,남성,유열컴퍼니,1961.01.12
11,2346662,잊을거야,유열,"1987 유열",1987.06.01,Ballad,박건호,"이젠 그리워말자 그대 없어도 외롭지 않아 다시 생각해보면 깊은 사랑도 아니었어 이젠 그리워말자 눈물이 흘러 뺨을 적셔도 내가 싫어 돌아선 사람이라면 잊어버리자 얼마동안 마음은 아프고 숱한 기억들이 스쳐가겠지 길목마다 남겨진 표정들이 나의 슬픈눈을 적셔오겠지 자꾸다가오는 그모습 지울수는 없지만 나는 너를 나는 너를 내일이면 잊을꺼야  이젠 그리워말자 뒤돌아보면 가슴만 아파 그때 그순간들은 스쳐가야할 꿈이었어 이젠 그리워말자 지난시절은 아름다워도 다시 올수가 없는 모든기억을 잊어버리자 얼마동안 마음은 아프고 숱한 기억들이 스쳐가겠지 길목마다 남겨진 표정들이 나의 슬픈눈을 적셔오겠지 자꾸 다가오는 그모습 지울수는 없지만 나는 너를 나는 너를 내일이면 잊을꺼야 나는 너를 나는 너를 내일이면 잊을꺼야",1022,1986.12,솔로,남성,유열컴퍼니,1961.01.12
7,2467994,"아픈만큼 성숙해지고",구창모,비,1986.03.20,Rock,,"한번쯤 겪어야만 될 사랑의 고통이라면 그대로 따르겠어요 아무런 이유도 없이 바라는 것도 없어요 모두 다 주고싶어요 소중한 것은 사랑뿐 그밖에 뭐가 있나요 그러나 사랑은 나에게 고통을 안겨줬어요 진실을 감추며 외면한 말없이 돌아선 이별 사랑은 약한 마음에 상처만 가득 남기고 아픈만큼 성숙해지는 진실을 알게했어요  하늘이 무너져 내리고 모든게 끝난것처럼 마음은 둘 곳을 모르고 너무나 슬픈 생각뿐 얻고 싶었던 사랑을 끝내는 잃어버린채 아픈만큼 성숙해지는 진실을 알게했어요",1140,1985.06,솔로,남성,코레스타미디어,1954.04.27
8,2467995,방황,구창모,비,1986.03.20,Rock,,"나의 거리에 어둠이 또 밀리면 하늘엔 작은 별 하나 그 길을 따라 나홀로 가니 허전한 발길뿐이네 보랏빛 도는 작은 가로등 밑에 휘파람 불며 섰다가 불꺼져 가는 창문을 보니 쓸쓸한 마음뿐이네 바람아 불어라 작은 나의 두뺨에 쓸쓸한 웃음 지우게 오 바람아 불어라 작은 나의 가슴에 허전한 맘 지우게 바람결에 떨어지는 낙엽처럼 외로워지네  은하수 물결 울고간 자리에는 별빛만 떨어지는데 텅빈 거리에 나홀로 서니 외로운 마음뿐이네 바람아 불어라 작은 나의 두뺨에 쓸쓸한 웃음 지우게 오 바람아 불어라 작은 나의 가슴에 허전한 맘 지우게 바람결에 떨어지는 낙엽처럼 외로워지네 바람아 불어라 작은 나의 두뺨에 쓸쓸한 웃음 지우게 오 바람아 불어라 작은 나의 가슴에 허전한 맘 지우게 바람결에 떨어지는 낙엽처럼 외로워지네 낙엽처럼 외로워지네",1140,1985.06,솔로,남성,코레스타미디어,1954.04.27
7,2506705,"달빛 창가에서",도시아이들,도시아이들,1986.09.15,"Adult Contemporary",김창남,"한송이 장미를 종이에  곱게 싸서 어제도 오늘도  하루같이 기다리네  그대의 창문은 열릴 줄 모르니  사랑의 달빛으로  노크를 해야지  오오오 내사랑  바람결에 창을 열고  달빛 미소 출렁이며  행복의 단꿈을 꾸어라  오오오 내사랑 그대  드릴 꽃 한송이 별빛 미소  출렁이면 마음의  창문을 열어라  한송이 장미를 종이에  곱게 싸서 어제도 오늘도  하루같이 기다리네  그대의 창문은 열릴 줄 모르니  사랑의 달빛으로  노크를 해야지  오오오 내사랑  바람결에 창을 열고  달빛 미소 출렁이며  행복의 단꿈을 꾸어라  오오오 내사랑 그대  드릴 꽃 한송이 별빛 미소  출렁이면 마음의  창문을 열어라  오오오 내사랑 그대  드릴 꽃 한송이 별빛 미소  출렁이면 마음의 창문을 열어라",101542,1986.09,그룹,남성,,
8,2506710,"소설속의 연인",도시아이들,도시아이들,1986.09.15,"Adult Contemporary",김창남,"소설 속에 나오는 연인들처럼 붉은 장미와 같은 정열로 보랏빛 무지개 같은 환상으로 그대와 나의 사랑은 시작되었고 소설 속에 나오는 연인들처럼 폭풍처럼 몰아치는 아픔으로 구슬프게 내리는 빗물 같은 슬픔으로 그대와 나의 사랑은 끝나 버렸네 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오 소설 속에 나오는 연인들처럼 붉은 장미와 같은 정열로 보랏빛 무지개 같은 환상으로 그대와 나의 사랑은 시작되었고 소설 속에 나오는 연인들처럼 폭풍처럼 몰아치는 아픔으로 구슬프게 내리는 빗물 같은 슬픔으로 그대와 나의 사랑은 끝나 버렸네 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오 아아 그대와 나는 소설 속의 연인이 아니오 현실의 연인이오",101542,1986.09,그룹,남성,,
8,2509669,"도시의 삐에로",박혜성,"언젠가 때가 오면",1987.01.01,"Adult Contemporary",김병걸,"생각 없이 길을 걸어도 울적한 마음 무엇으로 달래야 하나 비에 젖은 가로등 되어 밤이 새도록 타오르는 이 마음 늘어지는 음악소리에 몸을 기대고 어디론가 가는 이 마음 반짝이던 푸른 꿈들이 날아가 버린 둥지 잃은 삐에로 사랑도 고독도 영원 속의 잠자는  가녀린 불꽃 언젠간 모두 나를 태워야 하리 춤추던 낭만의 기억 위로 흐르는 노래 연기처럼 사라진 추억 속의 그리움 늘어지는 음악 소리에 몸을 기대고 어디론가 가는 이 마음 반짝이던 푸른 꿈들이 날아가 버린 둥지 잃은 삐에로 사랑도 고독도 영원 속의 잠자는  가녀린 불꽃 언젠간 모두 나를 태워야 하리 춤추던 낭만의 기억 위로 흐르는 노래 연기처럼 사라진 추억 속의 그리움 추억 속의 그리움",5368,1986.01,솔로,남성,,1968.05.01
10,2513212,아름다워,윤수일밴드,"윤수일밴드 3",1984.03.05,Rock,,"아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 복잡한 도시를 나와 이름모를 해변으로 우리는 함께 차를 달리네 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 우리와 함께 달리는  뜨거운 태양 그대의 모습은 하늘의 천사 시원한 바람따라 마시며 우리는 해변을 걸어가네 어디선가 들려오는 소라들의 조용한 미로 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 달콤한 아이스크림 같은 그대의 입술 처음 느껴본 황홀한 순간  흥겨운 콧노래 부르며 우리는 산길을 걸어가네 어디선가 들려오는 연인들의 조용한 미로 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 달콤한 아이스크림 같은 그대의 입술 처음 느껴본 황홀한 순간 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워 아름다워  오 그대가 아름다워 아름다워  그대 모습이 아름다워",102013,1981,그룹,남성,,
9,2514061,"다시는 사랑하지 않으리",이은하,"Lee Eun Ha",1985.05.05,"Adult Contemporary",김창남,"어차피 떠난다면  미련을 두지말고 어차피 잊는다면  눈물도 흘리지 마오 이렇게 우리 서로가  아픈가슴 달래지만 세월이 흘러가면  아픔도 사라지겠지  이제는 떠도는  한조각 구름이 되도 뒤돌아 돌아보고  후회는 하지않으리 이렇게 아픈 사랑이라면  다시는 하지않으리  이제는 떠도는  한조각 구름이되도 뒤돌아 돌아보고  후회는하지 않으리 이렇게 아픈 사랑이라면  다시는 하지않으리 다시는 하지않으리  다시는 하지않으리",1062,1973,솔로,여성,,1961.03.29
3,2607155,집시여인,이치현과벗님들,"노래의 발견 Red",2006.04.01,"Adult Contemporary",이치현,"그댄 외롭고 쓸쓸한 여인 끝이 없는 방랑을 하는 밤에는 별따라 낮에는 꽃다라 먼길을 떠나가네 때론 고독에 묻혀 있다네 하염없는 눈물 흘리네 밤에는 별보며 낮에는 꽃보며 사랑을 생각하네 내마음에도 사랑은 있어 난 밤마다 꿈을 꾸네 오늘밤에도 초원에 누워 별을 보며 생각하네 집시 집시 집시 집시여인 끝이 없는 방랑을 하는 밤에는 별따라 낮에는 꽃따라 외로운 집시여인  때론 고독에 묻혀 있다네 하염없는 눈물 흘리네 밤에는 별보며 낮에는 꽃보며 사랑을 생각하네 내마음에도 사랑은 있어 난 밤마다 꿈을 꾸네 오늘밤에도 초원에 누워 별을 보며 생각하네 집시 집시 집시 집시여인 끝이 없는 방랑을 하는 밤에는 별따라 낮에는 꽃따라 외로운 집시여인  집시 집시 집시 집시여인 끝이 없는 방랑을 하는 밤에는 별따라 낮에는 꽃따라 외로운 집시여인  외로운 집시여인  외로운 집시여인  외로운 집시여인",101022,1979.11,그룹,남성,,
5,2608657,사랑해요,"고은희,이정란","청춘시대 G",2006.03.01,"Adult Contemporary",김형성,"떨어지는 낙엽들 그 사이로 거리를 걸어봐요 지금은 느낄수 있어요 얼마나 아름다운지 돌아보면 아쉬웠던 순간이 너무도 그리워요 이제야 느낄수 있어요 얼마나 행복했는지 사랑해요 떠나버린 그대를 사랑해요 회색빛 하늘아래 사랑해요 그대모습 그리며 사랑해요 아직도 내마음을  그리움이 쌓여가는 거리를 나홀로 걷고있죠 가로등 불빛이 너무도 차갑게 느껴져요 돌아보면 걸어왔던 발자욱 하나둘 지워질때 이제야 느낄수 있어요 얼마나 행복했는지 사랑해요 떠나버린 그대를 사랑해요 회색빛 하늘아래 사랑해요 그대모습 그리며 사랑해요 아직도 내마음을 사랑해요 떠나버린 그대를 사랑해요 회색빛 하늘아래 사랑해요",7949,1984,솔로,여성,,1964
8,2773596,"왜 돌아보오",윤복희,"Hang Ki Bok Hee",1984.03.20,"Adult Contemporary",,,7697,1967,솔로,여성,,1946.03.09
10,2776454,"내 잘못인가",강은철,"내 잘못인가",1985.10.15,Folk,김수나,"외로운 내 가슴에 간절한 소망하나  사랑할 사람 진정 원했었네  바람에 꽃씨처럼 날아온 너  이 세상 얻은 기쁨 이런건가  외로운 가슴에 씨앗을 틔우던 그대여  내 가슴 빈터에 새처럼 집짓던 그대여  이제와 어디가니 이제와 어디가니  아- 야속한 사람아  꽃처럼 어여뻤던 그 모습 사랑했네 사랑한 내가 진정 잘못인가 살결을 파고드는 그리움은 갈수록 깊어가는 아픔인데 마음을 적시는 추억만 남겨준 그대여 여름의 밤보다 빠르게 가버린 그대여 넌 정말 떠난거니 넌 정말 떠난거니 아- 나혼자 울게해",674,1983.10,솔로,남성,,1953.11.10
